,0
75813,airplane
75814,airplane
75815,ship
75816,truck
75817,dog
75818,ship
75819,dog
75820,ship
75821,truck
75822,horse
75823,ship
75824,airplane
75825,frog
75826,dog
75827,airplane
75828,frog
75829,dog
75830,horse
75831,frog
75832,truck
75833,truck
75834,dog
75835,frog
75836,airplane
75837,truck
75838,airplane
75839,frog
75840,ship
75841,airplane
75842,truck
75843,airplane
75844,truck
75845,airplane
75846,automobile
75847,ship
75848,truck
75849,frog
75850,truck
75851,horse
75852,ship
75853,airplane
75854,frog
75855,dog
75856,frog
75857,deer
75858,airplane
75859,deer
75860,frog
75861,ship
75862,airplane
75863,ship
75864,airplane
75865,airplane
75866,truck
75867,frog
75868,airplane
75869,deer
75870,truck
75871,ship
75872,airplane
75873,airplane
75874,frog
75875,frog
75876,airplane
75877,frog
75878,truck
75879,ship
75880,ship
75881,ship
75882,airplane
75883,ship
75884,ship
75885,truck
75886,truck
75887,dog
75888,frog
75889,horse
75890,dog
75891,airplane
75892,truck
75893,frog
75894,truck
75895,truck
75896,frog
75897,horse
75898,dog
75899,truck
75900,truck
75901,airplane
75902,ship
75903,bird
75904,frog
75905,airplane
75906,deer
75907,ship
75908,horse
75909,frog
75910,frog
75911,dog
75912,frog
75913,frog
75914,airplane
75915,airplane
75916,airplane
75917,truck
75918,ship
75919,ship
75920,airplane
75921,airplane
75922,truck
75923,truck
75924,ship
75925,frog
75926,frog
75927,frog
75928,dog
75929,ship
75930,horse
75931,frog
75932,airplane
75933,frog
75934,frog
75935,frog
75936,frog
75937,truck
75938,deer
75939,frog
75940,truck
75941,horse
75942,frog
75943,airplane
75944,dog
75945,frog
75946,frog
75947,airplane
75948,frog
75949,truck
75950,automobile
75951,airplane
75952,dog
75953,frog
75954,ship
75955,airplane
75956,ship
75957,frog
75958,airplane
75959,airplane
75960,deer
75961,ship
75962,ship
75963,ship
75964,ship
75965,frog
75966,cat
75967,horse
75968,ship
75969,dog
75970,deer
75971,dog
75972,truck
75973,frog
75974,dog
75975,frog
75976,airplane
75977,dog
75978,deer
75979,truck
75980,truck
75981,truck
75982,horse
75983,ship
75984,frog
75985,truck
75986,airplane
75987,frog
75988,truck
75989,airplane
75990,truck
75991,frog
75992,ship
75993,frog
75994,deer
75995,frog
75996,frog
75997,ship
75998,airplane
75999,frog
76000,airplane
76001,ship
76002,ship
76003,truck
76004,automobile
76005,ship
76006,automobile
76007,dog
76008,ship
76009,truck
76010,frog
76011,truck
76012,airplane
76013,ship
76014,horse
76015,frog
76016,dog
76017,truck
76018,frog
76019,airplane
76020,horse
76021,ship
76022,ship
76023,airplane
76024,ship
76025,airplane
76026,truck
76027,airplane
76028,dog
76029,ship
76030,airplane
76031,ship
76032,dog
76033,airplane
76034,automobile
76035,deer
76036,frog
76037,ship
76038,airplane
76039,truck
76040,dog
76041,airplane
76042,truck
76043,dog
76044,frog
76045,truck
76046,frog
76047,frog
76048,dog
76049,frog
76050,dog
76051,airplane
76052,airplane
76053,airplane
76054,frog
76055,ship
76056,frog
76057,ship
76058,airplane
76059,bird
76060,frog
76061,frog
76062,horse
76063,frog
76064,frog
76065,airplane
76066,frog
76067,cat
76068,dog
76069,airplane
76070,frog
76071,deer
76072,automobile
76073,frog
76074,automobile
76075,frog
76076,frog
76077,ship
76078,frog
76079,dog
76080,automobile
76081,dog
76082,dog
76083,frog
76084,frog
76085,truck
76086,frog
76087,airplane
76088,horse
76089,truck
76090,frog
76091,truck
76092,frog
76093,truck
76094,frog
76095,airplane
76096,dog
76097,automobile
76098,airplane
76099,deer
76100,frog
76101,airplane
76102,horse
76103,ship
76104,bird
76105,truck
76106,dog
76107,dog
76108,frog
76109,airplane
76110,truck
76111,truck
76112,dog
76113,airplane
76114,truck
76115,dog
76116,airplane
76117,dog
76118,frog
76119,truck
76120,airplane
76121,frog
76122,frog
76123,airplane
76124,truck
76125,frog
76126,frog
76127,ship
76128,frog
76129,truck
76130,truck
76131,airplane
76132,frog
76133,frog
76134,dog
76135,frog
76136,frog
76137,frog
76138,ship
76139,dog
76140,cat
76141,deer
76142,truck
76143,ship
76144,frog
76145,horse
76146,ship
76147,airplane
76148,frog
76149,automobile
76150,truck
76151,airplane
76152,airplane
76153,truck
76154,frog
76155,airplane
76156,frog
76157,dog
76158,truck
76159,frog
76160,airplane
76161,ship
76162,airplane
76163,airplane
76164,horse
76165,airplane
76166,airplane
76167,bird
76168,airplane
76169,horse
76170,airplane
76171,frog
76172,truck
76173,airplane
76174,ship
76175,airplane
76176,frog
76177,frog
76178,dog
76179,frog
76180,frog
76181,dog
76182,frog
76183,frog
76184,truck
76185,frog
76186,dog
76187,ship
76188,truck
76189,truck
76190,frog
76191,airplane
76192,airplane
76193,frog
76194,ship
76195,ship
76196,dog
76197,frog
76198,truck
76199,deer
76200,airplane
76201,airplane
76202,airplane
76203,frog
76204,truck
76205,airplane
76206,frog
76207,frog
76208,frog
76209,frog
76210,truck
76211,airplane
76212,deer
76213,dog
76214,frog
76215,dog
76216,frog
76217,deer
76218,dog
76219,frog
76220,truck
76221,ship
76222,truck
76223,frog
76224,truck
76225,frog
76226,frog
76227,truck
76228,deer
76229,truck
76230,frog
76231,deer
76232,airplane
76233,frog
76234,frog
76235,automobile
76236,dog
76237,frog
76238,horse
76239,ship
76240,frog
76241,ship
76242,airplane
76243,horse
76244,frog
76245,frog
76246,frog
76247,frog
76248,frog
76249,truck
76250,dog
76251,frog
76252,dog
76253,dog
76254,truck
76255,frog
76256,frog
76257,airplane
76258,truck
76259,dog
76260,frog
76261,airplane
76262,airplane
76263,frog
76264,airplane
76265,truck
76266,deer
76267,airplane
76268,frog
76269,frog
76270,frog
76271,frog
76272,airplane
76273,ship
76274,frog
76275,truck
76276,deer
76277,ship
76278,airplane
76279,frog
76280,deer
76281,frog
76282,truck
76283,airplane
76284,frog
76285,airplane
76286,frog
76287,airplane
76288,ship
76289,truck
76290,ship
76291,airplane
76292,bird
76293,airplane
76294,frog
76295,frog
76296,frog
76297,deer
76298,truck
76299,airplane
76300,automobile
76301,ship
76302,truck
76303,truck
76304,dog
76305,ship
76306,frog
76307,frog
76308,frog
76309,frog
76310,airplane
76311,frog
76312,truck
76313,frog
76314,frog
76315,airplane
76316,horse
76317,truck
76318,truck
76319,truck
76320,truck
76321,frog
76322,frog
76323,frog
76324,truck
76325,ship
76326,truck
76327,horse
76328,airplane
76329,frog
76330,truck
76331,truck
76332,frog
76333,frog
76334,deer
76335,frog
76336,deer
76337,deer
76338,truck
76339,dog
76340,truck
76341,airplane
76342,ship
76343,frog
76344,frog
76345,airplane
76346,dog
76347,airplane
76348,automobile
76349,truck
76350,ship
76351,truck
76352,frog
76353,airplane
76354,frog
76355,dog
76356,airplane
76357,truck
76358,airplane
76359,frog
76360,airplane
76361,deer
76362,truck
76363,ship
76364,frog
76365,frog
76366,truck
76367,dog
76368,airplane
76369,frog
76370,frog
76371,automobile
76372,ship
76373,airplane
76374,frog
76375,frog
76376,deer
76377,airplane
76378,frog
76379,dog
76380,frog
76381,automobile
76382,horse
76383,airplane
76384,automobile
76385,airplane
76386,dog
76387,frog
76388,cat
76389,truck
76390,frog
76391,airplane
76392,truck
76393,deer
76394,frog
76395,automobile
76396,airplane
76397,frog
76398,frog
76399,frog
76400,dog
76401,truck
76402,ship
76403,truck
76404,truck
76405,airplane
76406,truck
76407,ship
76408,frog
76409,airplane
76410,airplane
76411,dog
76412,frog
76413,frog
76414,ship
76415,airplane
76416,ship
76417,truck
76418,airplane
76419,frog
76420,frog
76421,frog
76422,truck
76423,frog
76424,airplane
76425,airplane
76426,airplane
76427,frog
76428,horse
76429,truck
76430,deer
76431,frog
76432,deer
76433,horse
76434,ship
76435,dog
76436,frog
76437,deer
76438,airplane
76439,deer
76440,frog
76441,airplane
76442,frog
76443,truck
76444,frog
76445,airplane
76446,airplane
76447,frog
76448,ship
76449,airplane
76450,frog
76451,airplane
76452,truck
76453,frog
76454,truck
76455,ship
76456,frog
76457,airplane
76458,frog
76459,truck
76460,frog
76461,frog
76462,truck
76463,dog
76464,frog
76465,frog
76466,airplane
76467,airplane
76468,dog
76469,airplane
76470,ship
76471,dog
76472,frog
76473,airplane
76474,truck
76475,frog
76476,truck
76477,truck
76478,airplane
76479,frog
76480,horse
76481,frog
76482,airplane
76483,ship
76484,dog
76485,truck
76486,ship
76487,deer
76488,airplane
76489,dog
76490,ship
76491,frog
76492,frog
76493,ship
76494,frog
76495,frog
76496,airplane
76497,ship
76498,ship
76499,automobile
76500,frog
76501,ship
76502,dog
76503,truck
76504,truck
76505,deer
76506,dog
76507,truck
76508,truck
76509,ship
76510,frog
76511,airplane
76512,frog
76513,truck
76514,deer
76515,airplane
76516,airplane
76517,truck
76518,frog
76519,deer
76520,dog
76521,frog
76522,truck
76523,frog
76524,airplane
76525,airplane
76526,dog
76527,automobile
76528,dog
76529,dog
76530,frog
76531,frog
76532,frog
76533,frog
76534,ship
76535,truck
76536,frog
76537,frog
76538,airplane
76539,airplane
76540,airplane
76541,truck
76542,automobile
76543,frog
76544,truck
76545,airplane
76546,airplane
76547,frog
76548,deer
76549,truck
76550,dog
76551,frog
76552,automobile
76553,truck
76554,frog
76555,airplane
76556,horse
76557,bird
76558,dog
76559,truck
76560,airplane
76561,frog
76562,frog
76563,frog
76564,truck
76565,frog
76566,ship
76567,dog
76568,frog
76569,frog
76570,airplane
76571,airplane
76572,frog
76573,airplane
76574,airplane
76575,airplane
76576,frog
76577,frog
76578,airplane
76579,frog
76580,deer
76581,frog
76582,frog
76583,ship
76584,frog
76585,dog
76586,ship
76587,airplane
76588,airplane
76589,frog
76590,frog
76591,frog
76592,frog
76593,airplane
76594,frog
76595,truck
76596,truck
76597,frog
76598,dog
76599,frog
76600,truck
76601,frog
76602,truck
76603,ship
76604,truck
76605,dog
76606,truck
76607,airplane
76608,airplane
76609,dog
76610,truck
76611,frog
76612,deer
76613,truck
76614,airplane
76615,dog
76616,dog
76617,frog
76618,deer
76619,frog
76620,bird
76621,frog
76622,airplane
76623,ship
76624,dog
76625,airplane
76626,frog
76627,frog
76628,truck
76629,ship
76630,ship
76631,airplane
76632,frog
76633,frog
76634,frog
76635,frog
76636,frog
76637,airplane
76638,frog
76639,frog
76640,truck
76641,dog
76642,automobile
76643,automobile
76644,dog
76645,truck
76646,truck
76647,frog
76648,airplane
76649,frog
76650,ship
76651,frog
76652,frog
76653,frog
76654,horse
76655,automobile
76656,automobile
76657,airplane
76658,ship
76659,airplane
76660,dog
76661,dog
76662,frog
76663,dog
76664,dog
76665,automobile
76666,frog
76667,frog
76668,dog
76669,frog
76670,ship
76671,airplane
76672,dog
76673,ship
76674,frog
76675,deer
76676,frog
76677,airplane
76678,ship
76679,airplane
76680,truck
76681,frog
76682,ship
76683,truck
76684,airplane
76685,truck
76686,frog
76687,horse
76688,frog
76689,frog
76690,airplane
76691,frog
76692,dog
76693,airplane
76694,ship
76695,ship
76696,airplane
76697,dog
76698,frog
76699,dog
76700,airplane
76701,ship
76702,airplane
76703,frog
76704,frog
76705,ship
76706,frog
76707,frog
76708,dog
76709,truck
76710,airplane
76711,frog
76712,frog
76713,frog
76714,deer
76715,ship
76716,frog
76717,frog
76718,truck
76719,frog
76720,horse
76721,ship
76722,truck
76723,airplane
76724,bird
76725,deer
76726,automobile
76727,horse
76728,airplane
76729,airplane
76730,horse
76731,airplane
76732,frog
76733,frog
76734,frog
76735,ship
76736,truck
76737,truck
76738,bird
76739,truck
76740,airplane
76741,frog
76742,ship
76743,deer
76744,airplane
76745,ship
76746,airplane
76747,deer
76748,airplane
76749,airplane
76750,frog
76751,truck
76752,dog
76753,deer
76754,airplane
76755,truck
76756,ship
76757,frog
76758,frog
76759,frog
76760,deer
76761,airplane
76762,cat
76763,truck
76764,horse
76765,ship
76766,dog
76767,truck
76768,airplane
76769,deer
76770,frog
76771,airplane
76772,horse
76773,deer
76774,horse
76775,airplane
76776,dog
76777,frog
76778,deer
76779,dog
76780,frog
76781,ship
76782,frog
76783,automobile
76784,truck
76785,ship
76786,horse
76787,airplane
76788,ship
76789,truck
76790,airplane
76791,ship
76792,truck
76793,bird
76794,airplane
76795,cat
76796,truck
76797,airplane
76798,airplane
76799,truck
76800,frog
76801,dog
76802,deer
76803,frog
76804,airplane
76805,dog
76806,frog
76807,ship
76808,ship
76809,frog
76810,frog
76811,automobile
76812,airplane
76813,frog
76814,ship
76815,frog
76816,frog
76817,truck
76818,frog
76819,frog
76820,ship
76821,truck
76822,deer
76823,frog
76824,airplane
76825,frog
76826,frog
76827,dog
76828,ship
76829,horse
76830,airplane
76831,deer
76832,dog
76833,frog
76834,truck
76835,frog
76836,horse
76837,airplane
76838,truck
76839,deer
76840,ship
76841,ship
76842,frog
76843,frog
76844,frog
76845,frog
76846,ship
76847,airplane
76848,truck
76849,deer
76850,truck
76851,frog
76852,deer
76853,cat
76854,airplane
76855,ship
76856,airplane
76857,airplane
76858,truck
76859,frog
76860,horse
76861,frog
76862,frog
76863,ship
76864,airplane
76865,airplane
76866,airplane
76867,dog
76868,frog
76869,frog
76870,frog
76871,truck
76872,airplane
76873,airplane
76874,airplane
76875,frog
76876,frog
76877,frog
76878,truck
76879,frog
76880,frog
76881,frog
76882,frog
76883,deer
76884,dog
76885,frog
76886,frog
76887,airplane
76888,frog
76889,truck
76890,truck
76891,airplane
76892,dog
76893,frog
76894,ship
76895,automobile
76896,ship
76897,frog
76898,truck
76899,truck
76900,automobile
76901,frog
76902,airplane
76903,automobile
76904,airplane
76905,airplane
76906,truck
76907,ship
76908,truck
76909,frog
76910,frog
76911,frog
76912,frog
76913,dog
76914,bird
76915,deer
76916,dog
76917,frog
76918,truck
76919,ship
76920,deer
76921,airplane
76922,frog
76923,airplane
76924,airplane
76925,airplane
76926,frog
76927,truck
76928,frog
76929,frog
76930,truck
76931,frog
76932,dog
76933,ship
76934,truck
76935,airplane
76936,horse
76937,airplane
76938,airplane
76939,airplane
76940,dog
76941,frog
76942,ship
76943,ship
76944,automobile
76945,ship
76946,dog
76947,frog
76948,dog
76949,frog
76950,frog
76951,truck
76952,ship
76953,airplane
76954,ship
76955,airplane
76956,ship
76957,airplane
76958,frog
76959,ship
76960,truck
76961,frog
76962,airplane
76963,deer
76964,frog
76965,airplane
76966,frog
76967,truck
76968,airplane
76969,frog
76970,truck
76971,truck
76972,airplane
76973,truck
76974,ship
76975,ship
76976,ship
76977,dog
76978,frog
76979,dog
76980,truck
76981,airplane
76982,airplane
76983,frog
76984,truck
76985,airplane
76986,dog
76987,frog
76988,ship
76989,frog
76990,airplane
76991,dog
76992,ship
76993,truck
76994,deer
76995,dog
76996,airplane
76997,frog
76998,ship
76999,frog
77000,dog
77001,airplane
77002,airplane
77003,deer
77004,airplane
77005,frog
77006,truck
77007,truck
77008,airplane
77009,horse
77010,airplane
77011,frog
77012,ship
77013,dog
77014,automobile
77015,automobile
77016,airplane
77017,deer
77018,frog
77019,airplane
77020,airplane
77021,dog
77022,truck
77023,dog
77024,truck
77025,frog
77026,airplane
77027,airplane
77028,horse
77029,frog
77030,frog
77031,dog
77032,horse
77033,truck
77034,dog
77035,ship
77036,airplane
77037,airplane
77038,airplane
77039,frog
77040,horse
77041,automobile
77042,frog
77043,frog
77044,frog
77045,frog
77046,frog
77047,airplane
77048,frog
77049,airplane
77050,deer
77051,truck
77052,frog
77053,frog
77054,frog
77055,airplane
77056,deer
77057,frog
77058,frog
77059,ship
77060,airplane
77061,automobile
77062,ship
77063,frog
77064,frog
77065,airplane
77066,truck
77067,truck
77068,truck
77069,dog
77070,dog
77071,ship
77072,ship
77073,ship
77074,frog
77075,frog
77076,airplane
77077,airplane
77078,ship
77079,ship
77080,ship
77081,ship
77082,truck
77083,truck
77084,horse
77085,dog
77086,deer
77087,horse
77088,airplane
77089,airplane
77090,frog
77091,airplane
77092,airplane
77093,ship
77094,frog
77095,frog
77096,airplane
77097,truck
77098,airplane
77099,airplane
77100,ship
77101,airplane
77102,truck
77103,truck
77104,horse
77105,frog
77106,frog
77107,frog
77108,frog
77109,deer
77110,frog
77111,frog
77112,frog
77113,frog
77114,dog
77115,truck
77116,deer
77117,frog
77118,truck
77119,frog
77120,truck
77121,frog
77122,frog
77123,ship
77124,ship
77125,ship
77126,airplane
77127,frog
77128,horse
77129,frog
77130,truck
77131,ship
77132,airplane
77133,frog
77134,airplane
77135,airplane
77136,automobile
77137,airplane
77138,truck
77139,airplane
77140,dog
77141,frog
77142,ship
77143,frog
77144,ship
77145,frog
77146,dog
77147,airplane
77148,truck
77149,frog
77150,horse
77151,frog
77152,airplane
77153,frog
77154,airplane
77155,frog
77156,airplane
77157,truck
77158,frog
77159,airplane
77160,dog
77161,ship
77162,frog
77163,frog
77164,deer
77165,airplane
77166,frog
77167,truck
77168,truck
77169,ship
77170,airplane
77171,frog
77172,ship
77173,frog
77174,ship
77175,airplane
77176,truck
77177,frog
77178,airplane
77179,deer
77180,truck
77181,dog
77182,airplane
77183,dog
77184,airplane
77185,automobile
77186,frog
77187,truck
77188,frog
77189,frog
77190,dog
77191,dog
77192,deer
77193,frog
77194,ship
77195,truck
77196,frog
77197,dog
77198,airplane
77199,ship
77200,truck
77201,ship
77202,automobile
77203,airplane
77204,frog
77205,frog
77206,dog
77207,airplane
77208,airplane
77209,dog
77210,airplane
77211,deer
77212,dog
77213,airplane
77214,airplane
77215,airplane
77216,horse
77217,airplane
77218,ship
77219,horse
77220,frog
77221,frog
77222,ship
77223,truck
77224,ship
77225,horse
77226,ship
77227,frog
77228,ship
77229,airplane
77230,ship
77231,frog
77232,automobile
77233,frog
77234,dog
77235,truck
77236,dog
77237,ship
77238,frog
77239,airplane
77240,airplane
77241,airplane
77242,airplane
77243,frog
77244,horse
77245,frog
77246,frog
77247,deer
77248,truck
77249,truck
77250,ship
77251,frog
77252,truck
77253,airplane
77254,frog
77255,ship
77256,dog
77257,frog
77258,ship
77259,airplane
77260,truck
77261,horse
77262,airplane
77263,airplane
77264,airplane
77265,frog
77266,airplane
77267,frog
77268,airplane
77269,truck
77270,truck
77271,truck
77272,frog
77273,frog
77274,horse
77275,horse
77276,ship
77277,airplane
77278,frog
77279,frog
77280,ship
77281,frog
77282,airplane
77283,truck
77284,airplane
77285,horse
77286,dog
77287,frog
77288,truck
77289,airplane
77290,frog
77291,truck
